0.7392963767	0.7724958658	-0.0102956071	-0.4831251800	0.7205793858	0.7082085013	-0.4203652143	0.7765023708
-0.0716538727	-0.0647061169	-0.0020561218	0.5054157376	-0.0767271221	-0.0885488763	0.4814118147	-0.0883249193
-4.5157036781	-4.5650978088	-0.0160066616	4.5582609177	-4.5225963593	-4.4612188339	4.4324827194	-4.5343708992
-4.3567466736	-4.4045047760	-0.0136212474	4.2867188454	-4.3260946274	-4.3756957054	4.2813019753	-4.3557600975
0.9402168989	0.8957405686	-0.0151498737	-0.7177137136	0.9605186582	0.9680128098	-0.7453495264	0.9806123972
0.7018342018	0.7028021812	0.0019644313	-0.5530469418	0.6990578771	0.7410901189	-0.5192782879	0.6906430125
0.7675226331	0.7581371069	-0.0336474031	-0.6311428547	0.7663168907	0.7129747272	-0.5592955947	0.7600700855
0.7668216825	0.7759104967	-0.0284497552	-0.6602233648	0.7834833264	0.7962322831	-0.6711813807	0.7679450512
